id,time,latitude,longitude,depth,mag,place
ci41280552,2025-09-01T08:30:43.630Z,32.47,-115.13,13.00,2.49,"14 km NNE of Delta, B.C., MX"
av93743408,2025-09-01T08:25:04.600Z,59.36,-153.43,-0.50,0.72,"60 km SE of Pedro Bay, Alaska"
nn00903613,2025-09-01T08:23:02.420Z,37.36,-117.54,6.20,0.70,"44 km S of Silver Peak, Nevada"
ak025b7o0osy,2025-09-01T08:21:18.585Z,60.69,-151.82,71.00,1.40,"28 km WNW of Salamatof, Alaska"
ci41280544,2025-09-01T08:12:58.020Z,33.53,-116.72,5.92,0.65,"5 km WSW of Anza, CA"
av93743393,2025-09-01T08:04:48.810Z,60.03,-153.09,1.98,-0.73,"62 km ENE of Pedro Bay, Alaska"
uu80115991,2025-09-01T07:56:52.840Z,38.51,-112.90,2.22,0.73,"15 km NE of Milford, Utah"
nc75231542,2025-09-01T07:50:34.630Z,38.76,-122.73,2.40,1.07,"3 km SE of The Geysers, CA"
ci41280536,2025-09-01T07:50:10.830Z,33.39,-116.96,12.43,0.66,"10 km WNW of Palomar Observatory, CA"
mb90109958,2025-09-01T07:50:00.380Z,45.35,-112.10,8.86,0.02,"2 km N of Alder, Montana"
uu80115986,2025-09-01T07:49:57.270Z,38.50,-112.90,2.59,0.94,"15 km NE of Milford, Utah"
uu80115981,2025-09-01T07:49:14.060Z,38.51,-112.90,1.54,1.46,"15 km NE of Milford, Utah"
uu80115976,2025-09-01T07:40:58.920Z,38.50,-112.90,2.12,1.32,"15 km NE of Milford, Utah"
us7000qsyz,2025-09-01T07:38:33.399Z,-24.13,-66.86,166.61,4.80,"56 km W of San Antonio de los Cobres, Argentina"
uu80115971,2025-09-01T07:36:59.890Z,44.80,-110.85,5.20,0.55,"22 km SSW of Mammoth, Wyoming"
uu80115966,2025-09-01T07:27:14.870Z,38.50,-112.90,1.93,0.78,"14 km NE of Milford, Utah"
av93049429,2025-09-01T07:27:01.490Z,61.84,-144.03,1.11,0.44,"42 km NNE of Chitina, Alaska"
ak025b7nem2r,2025-09-01T07:18:18.911Z,64.97,-149.18,15.90,1.10,"22 km SSE of Minto, Alaska"
ci41280528,2025-09-01T07:15:15.830Z,36.17,-118.03,3.20,1.68,"12 km S of Olancha, CA"
pr71494183,2025-09-01T07:15:14.300Z,18.18,-68.21,78.18,3.28,"47 km ESE of Boca de Yuma, Dominican Republic"
uu80115961,2025-09-01T07:12:03.700Z,38.50,-112.90,2.72,-0.01,"15 km NE of Milford, Utah"
nc75231527,2025-09-01T07:11:41.220Z,38.77,-122.73,1.37,0.28,"3 km ESE of The Geysers, CA"
nc75231522,2025-09-01T07:11:22.930Z,38.77,-122.72,1.49,0.67,"3 km W of Anderson Springs, CA"
nc75231517,2025-09-01T07:11:03.580Z,38.77,-122.73,1.60,1.05,"3 km ESE of The Geysers, CA"
av93049424,2025-09-01T07:10:31.870Z,61.86,-144.05,8.03,0.29,"43 km NNE of Chitina, Alaska"
ak025b7nbh2n,2025-09-01T07:03:54.400Z,66.49,-153.48,1.30,3.20,"35 km WSW of Alatna, Alaska"
uw62171617,2025-09-01T06:56:13.330Z,46.19,-122.19,6.18,-0.16,"37 km NNE of Amboy, Washington"
us7000qsyr,2025-09-01T06:47:56.274Z,51.45,159.04,35.00,4.70,"170 km SSE of Vilyuchinsk, Russia"
tx2025reoxvb,2025-09-01T06:46:33.592Z,32.11,-101.49,6.88,0.90,"11 km W of Forsan, Texas"
av93743338,2025-09-01T06:37:15.170Z,60.52,-152.73,4.48,-0.46,"78 km W of Salamatof, Alaska"
nn00903609,2025-09-01T06:33:09.392Z,39.63,-119.84,3.20,0.90,"0 km SSW of Lemmon Valley, Nevada"
tx2025reoloi,2025-09-01T06:31:52.721Z,32.12,-101.49,6.96,0.70,"11 km W of Forsan, Texas"
ci41280520,2025-09-01T06:27:24.210Z,36.10,-117.86,3.06,0.92,"10 km NE of Coso Junction, CA"
ci37741292,2025-09-01T06:27:04.530Z,36.11,-117.85,4.29,0.65,"11 km NE of Coso Junction, CA"
ci41280512,2025-09-01T06:26:08.610Z,36.11,-117.86,3.29,2.19,"10 km NE of Coso Junction, CA"
nn00903606,2025-09-01T06:24:33.015Z,41.18,-116.71,9.40,2.80,"55 km NE of Valmy, Nevada"
av93049419,2025-09-01T06:17:53.110Z,61.83,-144.08,2.96,0.25,"39 km NNE of Chitina, Alaska"
ci41280504,2025-09-01T06:17:01.910Z,32.97,-116.28,9.21,1.42,"23 km SW of Ocotillo Wells, CA"
ci41280496,2025-09-01T06:13:03.180Z,34.55,-118.20,12.63,1.17,"9 km N of Acton, CA"
uu80115956,2025-09-01T06:09:59.560Z,38.50,-112.90,2.12,1.56,"14 km NE of Milford, Utah"
ci41280488,2025-09-01T05:57:38.380Z,34.51,-116.84,8.38,0.70,"14 km ENE of Lucerne Valley, CA"
ci41280472,2025-09-01T05:56:21.420Z,33.65,-116.73,14.62,0.79,"11 km S of Idyllwild, CA"
us7000qsyj,2025-09-01T05:54:39.625Z,-17.38,-174.71,210.85,4.40,"159 km NNW of Neiafu, Tonga"
ci41280480,2025-09-01T05:54:23.680Z,35.10,-119.08,0.74,0.59,"22 km NW of Grapevine, CA"
uu80115951,2025-09-01T05:52:16.970Z,38.51,-112.89,1.32,-0.39,"16 km NE of Milford, Utah"
uu80115946,2025-09-01T05:51:33.280Z,38.50,-112.90,2.58,0.82,"15 km NE of Milford, Utah"
nn00903605,2025-09-01T05:49:48.467Z,37.30,-117.48,2.40,1.10,"50 km SSW of Goldfield, Nevada"
nn00903603,2025-09-01T05:47:44.636Z,37.30,-117.48,2.70,0.60,"50 km SSW of Goldfield, Nevada"
pr71494178,2025-09-01T05:45:50.530Z,18.25,-66.43,43.60,2.14,"4 km WNW of Orocovis, Puerto Rico"
ak025b7mbg6q,2025-09-01T05:35:46.748Z,62.38,-149.11,44.40,1.50,"45 km ENE of Susitna North, Alaska"
uw62171597,2025-09-01T05:33:08.800Z,46.21,-122.19,6.73,-0.37,"38 km NNE of Amboy, Washington"
uu80115941,2025-09-01T05:32:46.780Z,38.50,-112.90,2.51,1.55,"15 km NE of Milford, Utah"
us7000qsyf,2025-09-01T05:29:46.382Z,69.46,-144.24,10.00,2.50,"78 km SSW of Kaktovik, Alaska"
av93743293,2025-09-01T05:19:14.210Z,60.05,-153.07,0.14,-1.03,"65 km ENE of Pedro Bay, Alaska"
nn00903602,2025-09-01T05:12:23.528Z,37.18,-115.33,14.60,0.50,"25 km SW of Alamo, Nevada"
ci41280464,2025-09-01T05:10:32.190Z,35.87,-117.72,9.75,0.70,"18 km ESE of Little Lake, CA"
tx2025relspw,2025-09-01T05:09:33.040Z,32.13,-101.49,7.79,0.70,"11 km W of Forsan, Texas"
uu80115936,2025-09-01T05:09:29.970Z,38.50,-112.90,2.91,1.20,"15 km NE of Milford, Utah"
ci41280456,2025-09-01T05:09:03.820Z,33.04,-116.43,9.69,2.21,"17 km ESE of Julian, CA"
ci41280448,2025-09-01T05:07:49.140Z,35.62,-117.51,9.76,0.81,"15 km E of Ridgecrest, CA"
us7000qsya,2025-09-01T05:01:47.495Z,34.72,70.68,10.00,4.60,"38 km NNE of Jalālābād, Afghanistan"
tx2025reliyh,2025-09-01T04:58:18.905Z,31.62,-104.10,5.69,1.00,"44 km NW of Toyah, Texas"
ak025b7luiu5,2025-09-01T04:56:49.571Z,63.12,-151.34,0.00,1.30,"50 km SSE of Denali National Park, Alaska"
nc75231492,2025-09-01T04:56:05.010Z,38.78,-122.73,1.21,0.76,"2 km E of The Geysers, CA"
nn00903598,2025-09-01T04:45:27.248Z,41.17,-116.70,10.80,3.00,"55 km NE of Valmy, Nevada"
av93743243,2025-09-01T04:35:02.490Z,60.03,-153.09,-2.93,0.28,"63 km ENE of Pedro Bay, Alaska"
uu80115926,2025-09-01T04:32:06.280Z,38.51,-112.90,2.16,1.36,"15 km NE of Milford, Utah"
ci41280440,2025-09-01T04:27:16.300Z,35.81,-117.64,7.59,0.46,"22 km N of Ridgecrest, CA"
tx2025rekggz,2025-09-01T04:25:03.440Z,32.76,-100.64,5.88,1.00,"17 km NE of Hermleigh, Texas"
uu80115921,2025-09-01T04:23:43.750Z,38.51,-112.90,2.00,0.30,"15 km NE of Milford, Utah"
uu80115916,2025-09-01T04:11:52.070Z,38.51,-112.90,1.97,0.73,"15 km NE of Milford, Utah"
av93049414,2025-09-01T04:09:44.650Z,58.28,-154.96,5.50,0.39,"84 km NNW of Karluk, Alaska"
nc75231487,2025-09-01T04:08:49.800Z,38.81,-122.79,2.85,1.29,"5 km NW of The Geysers, CA"
ci41280432,2025-09-01T04:08:04.770Z,36.12,-117.92,4.28,0.82,"8 km NNE of Coso Junction, CA"
uu80115911,2025-09-01T04:05:17.810Z,38.50,-112.90,1.94,1.37,"15 km NE of Milford, Utah"
ak025b7ljafd,2025-09-01T04:04:08.712Z,60.02,-152.84,111.70,1.90,"62 km W of Happy Valley, Alaska"
ak025b7l9qx9,2025-09-01T03:59:56.612Z,63.54,-148.00,23.20,1.10,"50 km ENE of Cantwell, Alaska"
us7000qsy5,2025-09-01T03:59:16.106Z,51.67,159.05,35.00,4.80,"147 km SSE of Vilyuchinsk, Russia"
uu80115906,2025-09-01T03:54:00.050Z,38.51,-112.89,1.18,1.38,"16 km NE of Milford, Utah"
tx2025rejett,2025-09-01T03:53:07.829Z,32.15,-101.06,6.91,0.90,"23 km S of Westbrook, Texas"
uu80115901,2025-09-01T03:48:35.090Z,38.51,-112.90,2.23,0.33,"15 km NE of Milford, Utah"
uu80115896,2025-09-01T03:30:29.790Z,38.51,-112.90,1.81,0.92,"15 km NE of Milford, Utah"
ci41280424,2025-09-01T03:23:02.120Z,35.88,-117.69,4.95,0.74,"21 km ESE of Little Lake, CA"
us7000qsy1,2025-09-01T03:18:12.227Z,-22.38,-68.85,123.73,4.10,"11 km NE of Calama, Chile"
ci41280416,2025-09-01T03:14:11.580Z,35.69,-117.50,5.67,0.56,"12 km SW of Searles Valley, CA"
ok2025rcfn,2025-09-01T03:09:44.009Z,36.21,-98.73,5.46,1.50,"17 km E of Chester, Oklahoma"
av93049409,2025-09-01T03:09:42.150Z,60.00,-153.09,1.36,0.06,"61 km ENE of Pedro Bay, Alaska"
us7000qsxz,2025-09-01T02:59:51.485Z,34.35,70.82,10.00,4.30,"12 km NNW of Bāsawul, Afghanistan"
uu80115891,2025-09-01T02:56:40.350Z,38.50,-112.90,2.52,1.59,"14 km NE of Milford, Utah"
tx2025rehczq,2025-09-01T02:50:43.461Z,32.13,-102.22,6.23,0.90,"19 km NE of Gardendale, Texas"
uu80115886,2025-09-01T02:49:29.200Z,38.50,-112.89,2.51,0.69,"15 km NE of Milford, Utah"
nc75231482,2025-09-01T02:45:13.170Z,38.84,-122.81,1.98,0.22,"8 km WNW of Cobb, CA"
us7000qsxx,2025-09-01T02:43:45.408Z,34.61,70.77,10.00,4.70,"35 km NE of Jalālābād, Afghanistan"
nc75231477,2025-09-01T02:39:00.380Z,37.81,-122.00,13.94,1.10,"2 km SSW of Danville, CA"
ci41280408,2025-09-01T02:35:25.830Z,33.59,-116.80,8.04,0.46,"12 km WNW of Anza, CA"
nn00903594,2025-09-01T02:21:32.135Z,37.36,-117.54,4.20,1.10,"44 km S of Silver Peak, Nevada"
ak025b7kfhq0,2025-09-01T02:18:40.568Z,61.17,-152.21,100.00,1.30,"58 km W of Tyonek, Alaska"
ci41280400,2025-09-01T02:14:44.730Z,35.61,-117.41,7.90,2.54,"18 km S of Trona, CA"
uu80115881,2025-09-01T02:10:14.620Z,44.80,-110.85,4.74,1.06,"23 km SSW of Mammoth, Wyoming"
uu80115876,2025-09-01T02:04:42.170Z,38.50,-112.90,2.63,1.01,"15 km NE of Milford, Utah"
ak025b7kchh4,2025-09-01T02:04:37.683Z,64.51,-151.21,9.80,1.60,"61 km SSW of Manley Hot Springs, Alaska"
us7000qsxt,2025-09-01T01:59:21.447Z,50.62,157.84,54.04,4.80,"121 km E of Severo-Kuril’sk, Russia"
uu80115871,2025-09-01T01:57:46.400Z,38.51,-112.90,2.29,0.56,"15 km NE of Milford, Utah"
uu80115866,2025-09-01T01:53:53.310Z,38.50,-112.90,2.54,1.05,"15 km NE of Milford, Utah"
tx2025refetc,2025-09-01T01:52:24.964Z,32.76,-100.64,5.74,0.80,"17 km NE of Hermleigh, Texas"
uu80115861,2025-09-01T01:41:42.690Z,38.50,-112.90,2.49,0.92,"15 km NE of Milford, Utah"
tx2025reendf,2025-09-01T01:31:58.051Z,32.08,-102.05,8.67,1.40,"9 km NNE of Midland, Texas"
ci41280384,2025-09-01T01:22:57.910Z,34.03,-116.89,17.40,1.84,"12 km N of Banning, CA"
uw62171517,2025-09-01T01:22:10.420Z,46.75,-121.96,9.84,0.45,"5 km E of Ashford, Washington"
nn00903589,2025-09-01T01:18:08.850Z,41.17,-116.71,8.90,3.20,"54 km NE of Valmy, Nevada"
tx2025redsiz,2025-09-01T01:07:52.070Z,32.12,-101.49,8.13,0.90,"11 km W of Forsan, Texas"
ak025b7jr2cr,2025-09-01T01:04:43.959Z,61.53,-150.37,7.60,1.30,"7 km E of Susitna, Alaska"
nc75231447,2025-09-01T01:02:47.760Z,38.82,-122.80,2.55,1.06,"7 km NNW of The Geysers, CA"
uu80115841,2025-09-01T00:53:43.500Z,39.74,-110.91,1.83,1.59,"7 km NW of Helper, Utah"
uu80115836,2025-09-01T00:46:48.460Z,38.50,-112.90,2.88,1.12,"15 km NE of Milford, Utah"
av93743123,2025-09-01T00:45:40.750Z,60.03,-153.07,-2.17,0.63,"63 km ENE of Pedro Bay, Alaska"
nc75231437,2025-09-01T00:38:28.420Z,38.84,-122.81,1.84,0.23,"8 km WNW of Cobb, CA"
uu80115831,2025-09-01T00:33:07.840Z,38.50,-112.90,2.50,0.76,"15 km NE of Milford, Utah"
nc75231432,2025-09-01T00:32:38.800Z,38.82,-122.81,3.23,0.75,"7 km NNW of The Geysers, CA"
uw62171487,2025-09-01T00:27:48.620Z,46.16,-122.14,25.78,0.57,"36 km NE of Amboy, Washington"
uu80115826,2025-09-01T00:27:22.240Z,38.50,-112.90,2.27,0.85,"14 km NE of Milford, Utah"
ci41280352,2025-09-01T00:25:28.410Z,34.57,-117.46,10.30,1.02,"5 km WSW of Adelanto, CA"
nc75231427,2025-09-01T00:17:10.520Z,38.78,-122.76,1.33,0.12,"0 km N of The Geysers, CA"
uu80115821,2025-09-01T00:03:27.460Z,38.50,-112.90,2.50,0.83,"15 km NE of Milford, Utah"
nn00903587,2025-08-31T23:58:02.918Z,37.32,-117.54,5.80,0.70,"48 km S of Silver Peak, Nevada"
nc75231422,2025-08-31T23:56:44.550Z,38.82,-122.81,2.53,0.77,"7 km NNW of The Geysers, CA"
uu80115816,2025-08-31T23:56:17.320Z,38.50,-112.90,2.26,1.65,"14 km NE of Milford, Utah"
ak025b69lo1l,2025-08-31T23:53:02.335Z,63.15,-144.56,12.00,1.80,"47 km WNW of Mentasta Lake, Alaska"
tx2025rebbcy,2025-08-31T23:47:33.069Z,31.64,-104.31,1.92,1.50,"59 km S of Whites City, New Mexico"
se60504038,2025-08-31T23:47:24.390Z,35.47,-84.83,20.58,1.75,"6 km SW of Decatur, Tennessee"
us7000qsx4,2025-08-31T23:46:28.107Z,34.66,70.71,10.90,5.20,"35 km NE of Jalālābād, Afghanistan"
nc75231417,2025-08-31T23:44:00.830Z,38.82,-122.81,2.51,0.34,"7 km NW of The Geysers, CA"
ak025b69jmjm,2025-08-31T23:43:50.098Z,62.80,-149.35,53.30,2.10,"54 km NE of Chase, Alaska"
nc75231412,2025-08-31T23:40:33.820Z,38.82,-122.81,2.44,0.95,"7 km NNW of The Geysers, CA"
nc75231407,2025-08-31T23:40:26.490Z,38.82,-122.81,2.60,0.74,"7 km NNW of The Geysers, CA"
nc75231402,2025-08-31T23:40:01.150Z,38.82,-122.81,2.96,2.03,"7 km NNW of The Geysers, CA"
pr2025243003,2025-08-31T23:38:58.810Z,19.77,-64.08,63.00,4.14,"176 km NNE of Cruz Bay, U.S. Virgin Islands"
ak025b69hi5w,2025-08-31T23:33:59.886Z,64.83,-148.76,10.40,1.60,"30 km NE of Four Mile Road, Alaska"
pr71494143,2025-08-31T23:32:08.370Z,18.80,-64.78,8.42,2.94,"51 km N of Cruz Bay, U.S. Virgin Islands"
uu80115811,2025-08-31T23:31:48.120Z,38.51,-112.89,2.01,0.82,"15 km NE of Milford, Utah"
ci41280336,2025-08-31T23:31:42.000Z,35.03,-117.68,-0.82,1.46,"4 km NW of Boron, CA"
ci41280328,2025-08-31T23:31:15.230Z,35.04,-117.68,-0.82,1.09,"5 km NNW of Boron, CA"
nc75231397,2025-08-31T23:30:22.590Z,38.84,-122.79,1.71,0.76,"6 km WNW of Cobb, CA"
hv74765761,2025-08-31T23:30:12.000Z,19.49,-155.66,3.88,0.78,"21 km E of Honaunau-Napoopoo, Hawaii"
ak025b69gc33,2025-08-31T23:28:15.360Z,63.23,-150.60,127.60,2.90,"66 km ESE of Denali National Park, Alaska"
av93743038,2025-08-31T23:25:59.770Z,58.17,-155.39,1.85,0.02,"86 km NW of Karluk, Alaska"
av93743033,2025-08-31T23:23:48.450Z,60.48,-152.74,1.75,-0.76,"76 km NW of Ninilchik, Alaska"
nn00903584,2025-08-31T23:21:34.689Z,37.37,-117.55,2.60,1.00,"43 km S of Silver Peak, Nevada"
us7000qswq,2025-08-31T23:18:19.621Z,58.87,-136.59,10.00,3.10,"69 km SSW of Covenant Life, Alaska"
uw62171452,2025-08-31T23:07:38.180Z,47.27,-122.88,21.92,1.24,"7 km SSW of Grapeview, Washington"
us7000qswp,2025-08-31T23:04:30.747Z,-8.20,107.63,35.00,4.50,"108 km SSW of Singaparna, Indonesia"
nn00903583,2025-08-31T22:56:01.735Z,37.36,-117.53,4.40,1.60,"44 km SSE of Silver Peak, Nevada"
nn00903581,2025-08-31T22:48:04.080Z,37.34,-117.53,4.30,1.50,"46 km S of Silver Peak, Nevada"
uu80115806,2025-08-31T22:47:06.550Z,38.50,-112.89,0.72,1.62,"14 km NE of Milford, Utah"
tx2025rdyzwu,2025-08-31T22:45:45.158Z,31.52,-103.85,6.10,1.50,"22 km NNW of Toyah, Texas"
ak025b68y5wx,2025-08-31T22:43:36.498Z,61.18,-151.86,20.20,1.40,"41 km WNW of Tyonek, Alaska"
uu80115801,2025-08-31T22:42:49.670Z,38.50,-112.89,2.20,1.08,"15 km NE of Milford, Utah"
nc75231392,2025-08-31T22:41:20.790Z,38.78,-122.74,3.97,0.76,"1 km E of The Geysers, CA"
tx2025rdyoya,2025-08-31T22:34:08.424Z,31.44,-103.89,5.79,1.50,"16 km NNW of Toyah, Texas"
av93742983,2025-08-31T22:30:18.710Z,60.03,-153.04,5.45,-0.35,"65 km ENE of Pedro Bay, Alaska"
ci41280312,2025-08-31T22:28:46.790Z,33.93,-117.20,13.43,0.77,"3 km ENE of Moreno Valley, CA"
mb90110133,2025-08-31T22:21:25.980Z,44.81,-111.54,8.94,0.30,"28 km W of Hebgen Lake Estates, Montana"
tx2025rdyebu,2025-08-31T22:20:26.094Z,31.50,-104.01,6.10,1.80,"29 km NW of Toyah, Texas"
nn00903577,2025-08-31T22:18:06.583Z,37.39,-117.54,6.80,1.20,"41 km SSE of Silver Peak, Nevada"
nn00903575,2025-08-31T22:16:11.851Z,37.37,-117.54,7.50,1.20,"43 km S of Silver Peak, Nevada"
uu80115796,2025-08-31T22:14:02.060Z,38.51,-112.90,2.30,1.32,"15 km NE of Milford, Utah"
ak025b68r8zj,2025-08-31T22:11:10.394Z,60.34,-151.39,51.60,2.50,"5 km SW of Cohoe, Alaska"
ci41280296,2025-08-31T22:05:56.200Z,33.98,-116.67,15.38,1.96,"12 km SW of Morongo Valley, CA"
ci41280288,2025-08-31T22:02:12.230Z,34.00,-116.82,12.48,0.39,"10 km NNE of Banning, CA"
ci41280280,2025-08-31T22:01:52.020Z,34.02,-116.90,19.04,1.01,"11 km NNW of Banning, CA"
nc75231382,2025-08-31T22:00:26.610Z,38.82,-122.80,2.12,0.23,"5 km NW of The Geysers, CA"
uu80115791,2025-08-31T21:59:58.620Z,38.50,-112.89,2.36,1.07,"15 km NE of Milford, Utah"
nn00903574,2025-08-31T21:53:48.191Z,37.37,-117.53,3.20,1.30,"43 km SSE of Silver Peak, Nevada"
tx2025rdxaxe,2025-08-31T21:46:32.357Z,29.23,-97.48,9.03,1.50,"15 km ESE of Smiley, Texas"
ci41280272,2025-08-31T21:43:59.270Z,35.66,-117.54,9.29,1.65,"13 km ENE of Ridgecrest, CA"
nc75231372,2025-08-31T21:34:36.010Z,36.71,-121.38,2.38,1.68,"10 km SSW of Tres Pinos, CA"
us7000qswe,2025-08-31T21:33:19.961Z,34.70,70.73,10.00,5.20,"39 km NE of Jalālābād, Afghanistan"
hv74765671,2025-08-31T21:29:22.650Z,19.31,-155.22,0.40,1.83,"15 km S of Volcano, Hawaii"
uu80115786,2025-08-31T21:27:48.250Z,38.51,-112.90,2.52,0.13,"15 km NE of Milford, Utah"
uu80115781,2025-08-31T21:25:17.200Z,38.50,-112.90,2.36,0.44,"15 km NE of Milford, Utah"
nn00903571,2025-08-31T21:23:35.873Z,37.37,-117.54,6.40,2.40,"43 km S of Silver Peak, Nevada"
us7000qswc,2025-08-31T21:19:41.277Z,51.37,-173.92,10.00,4.50,"93 km SSE of Atka, Alaska"
nc75231357,2025-08-31T21:11:18.840Z,37.33,-121.69,8.22,0.90,"13 km ESE of Alum Rock, CA"
ak025b685p3n,2025-08-31T21:10:54.919Z,63.35,-147.11,67.30,1.40,"80 km WNW of Paxson, Alaska"
nc75231352,2025-08-31T21:10:22.660Z,38.83,-122.81,2.71,0.76,"7 km NNW of The Geysers, CA"
nn00903570,2025-08-31T21:09:48.309Z,37.36,-117.55,9.00,0.80,"44 km S of Silver Peak, Nevada"
ak025b683gt8,2025-08-31T21:00:14.740Z,62.98,-150.99,123.20,2.50,"54 km NNW of Petersville, Alaska"
uu80115776,2025-08-31T20:59:53.870Z,38.50,-112.90,2.52,1.85,"15 km NE of Milford, Utah"
nn00903568,2025-08-31T20:57:02.270Z,37.38,-117.53,6.80,1.10,"42 km SSE of Silver Peak, Nevada"
nn00903567,2025-08-31T20:54:34.277Z,37.37,-117.55,6.10,1.70,"43 km S of Silver Peak, Nevada"
nc75231347,2025-08-31T20:54:18.110Z,38.77,-122.73,-0.60,0.97,"3 km SE of The Geysers, CA"
nc75231342,2025-08-31T20:54:06.670Z,38.77,-122.73,1.07,1.37,"2 km ESE of The Geysers, CA"
nn00903566,2025-08-31T20:54:02.057Z,37.38,-117.54,6.80,1.60,"42 km SSE of Silver Peak, Nevada"
nn00903564,2025-08-31T20:51:01.650Z,37.37,-117.53,6.80,2.00,"43 km SSE of Silver Peak, Nevada"
nn00903562,2025-08-31T20:48:45.551Z,37.37,-117.54,4.70,1.50,"43 km SSE of Silver Peak, Nevada"
ci41280248,2025-08-31T20:41:34.240Z,34.51,-118.81,6.33,1.33,"11 km N of Piru, CA"
ak025b67owas,2025-08-31T20:32:16.686Z,60.20,-139.47,2.90,1.40,"74 km N of Yakutat, Alaska"
ci41280240,2025-08-31T20:29:22.540Z,35.61,-117.45,8.75,0.96,"18 km SSW of Searles Valley, CA"
uu80115771,2025-08-31T20:21:10.100Z,38.50,-112.90,2.23,1.54,"15 km NE of Milford, Utah"
uu80115766,2025-08-31T20:14:07.170Z,38.50,-112.90,2.03,1.95,"15 km NE of Milford, Utah"
tx2025rdtnnb,2025-08-31T20:00:30.793Z,31.53,-102.37,6.08,1.70,"14 km N of Crane, Texas"
ci41280232,2025-08-31T19:58:56.370Z,33.05,-116.42,10.44,0.56,"18 km ESE of Julian, CA"
uu80115756,2025-08-31T19:55:56.820Z,38.50,-112.90,2.23,1.76,"14 km NE of Milford, Utah"
uu80115751,2025-08-31T19:54:30.270Z,38.50,-112.90,2.13,2.07,"15 km NE of Milford, Utah"
nc75231327,2025-08-31T19:48:08.170Z,38.84,-122.82,1.48,1.56,"8 km WNW of Cobb, CA"
nc75231337,2025-08-31T19:47:50.150Z,37.36,-118.78,10.38,1.02,"17 km WSW of Round Valley, CA"
uw62171342,2025-08-31T19:42:06.150Z,46.59,-122.39,16.38,0.75,"9 km WNW of Morton, Washington"
us7000qsvq,2025-08-31T19:38:04.630Z,34.34,70.88,10.00,4.50,"10 km N of Bāsawul, Afghanistan"
uu80115746,2025-08-31T19:29:37.410Z,38.50,-112.90,2.70,0.75,"15 km NE of Milford, Utah"
nc75231322,2025-08-31T19:24:55.470Z,38.79,-122.76,3.75,0.38,"1 km NNW of The Geysers, CA"
ci41280224,2025-08-31T19:21:05.970Z,36.10,-117.82,2.57,0.95,"13 km ENE of Coso Junction, CA"
ak025b670xfq,2025-08-31T19:20:33.981Z,60.16,-152.89,119.70,0.80,"68 km WNW of Happy Valley, Alaska"
nn00903556,2025-08-31T19:18:24.466Z,36.71,-116.31,9.60,1.20,"45 km ESE of Beatty, Nevada"
us7000qsvj,2025-08-31T19:17:34.176Z,34.71,70.79,8.00,6.00,"37 km WSW of Asadābād, Afghanistan"
uw62171312,2025-08-31T19:13:53.610Z,47.08,-123.36,42.21,0.95,"8 km WNW of McCleary, Washington"
uu80115741,2025-08-31T19:12:14.300Z,38.50,-112.90,2.37,1.55,"15 km NE of Milford, Utah"
ci41280216,2025-08-31T19:08:28.440Z,34.45,-117.91,9.54,0.89,"6 km S of Pearblossom, CA"
ci41280208,2025-08-31T19:06:45.880Z,32.80,-115.45,13.48,1.02,"7 km W of Holtville, CA"
uw62171302,2025-08-31T18:58:25.240Z,46.21,-122.15,8.44,-0.26,"39 km SSE of Morton, Washington"
nn00903554,2025-08-31T18:56:54.121Z,37.31,-117.47,3.10,1.20,"49 km SSW of Goldfield, Nevada"
uu80115736,2025-08-31T18:55:28.160Z,38.50,-112.90,2.73,1.28,"15 km NE of Milford, Utah"
tx2025rdrhxa,2025-08-31T18:53:39.923Z,31.67,-104.32,4.59,1.00,"56 km S of Whites City, New Mexico"
uw62171287,2025-08-31T18:37:26.240Z,46.20,-122.18,6.96,0.14,"38 km NNE of Amboy, Washington"
ci41280168,2025-08-31T18:35:28.500Z,32.79,-115.44,13.33,1.18,"6 km WSW of Holtville, CA"
nc75231312,2025-08-31T18:32:05.510Z,37.33,-121.69,7.95,0.93,"13 km ESE of Alum Rock, CA"
mb90110128,2025-08-31T18:25:59.950Z,44.81,-111.53,11.58,0.42,"27 km W of Hebgen Lake Estates, Montana"
us7000qsva,2025-08-31T18:21:22.988Z,16.31,-92.97,196.35,4.40,"3 km NNW of Jericó, Mexico"
uu80115731,2025-08-31T18:11:45.170Z,38.50,-112.90,2.13,0.43,"15 km NE of Milford, Utah"
mb90109788,2025-08-31T18:11:22.860Z,44.66,-114.38,5.51,1.72,"20 km NW of Challis, Idaho"
uu80115726,2025-08-31T18:10:21.190Z,38.50,-112.90,2.53,1.47,"15 km NE of Milford, Utah"
mb90110123,2025-08-31T18:09:23.500Z,44.81,-111.54,10.66,0.15,"27 km W of Hebgen Lake Estates, Montana"
av93742708,2025-08-31T18:05:17.660Z,58.18,-155.35,2.33,0.33,"85 km NW of Karluk, Alaska"
tx2025rdpqdb,2025-08-31T18:02:54.057Z,31.97,-103.34,6.87,1.50,"21 km SW of Jal, New Mexico"
tx2025rdpoyz,2025-08-31T18:01:28.839Z,31.97,-103.33,6.82,1.50,"20 km SW of Jal, New Mexico"
ak025b66bdv4,2025-08-31T18:01:16.323Z,61.95,-147.46,38.90,1.10,"15 km W of Eureka Roadhouse, Alaska"
us7000qsv2,2025-08-31T17:55:58.309Z,15.01,-94.40,10.00,4.10,"122 km SSW of Cabeza de Toro, Mexico"
